店铺名称,评论用户,用户id,评分,评论内容,评论时间,下单时间,处理时间,配送时间,配送评分,评论类型,评论id,图片数量,图片链接,标签,商家回复
桃爷·新疆炒米粉,匿名用户,0,5,特别好吃，不能吃辣的朋友可以让老板只放微辣的四分之一辣，亲测过好几次，这个辣度对不能吃辣的人非常友好,1761062400,1761062400,1761097578,59,0,4,9208795993,0,,,
桃爷·新疆炒米粉,RIs930812622,2408776144,5,好吃，加了一个芹菜份量给的很足，辣度也刚刚好,1762099200,1762099200,1762146026,27,0,4,9245087403,3,"http://p0.meituan.net/wmcomment/c99463cc115d82d14ac67ea1cfc57746180330.jpg', 'http://p0.meituan.net/wmcomment/502cad03793b2561364cd3638d6fdf86180676.jpg', 'http://p0.meituan.net/wmcomment/ebbabf1e86a92698fa476d981e4dc96f190150.jpg'","仪表整洁', '风雨无阻', '快速准时', '货品完好', '礼貌热情', '穿戴工服'",
桃爷·新疆炒米粉,匿名用户,0,5,真的太好吃了！,1761926400,1761926400,1761996485,17,0,4,9240049810,1,http://p0.meituan.net/wmcomment/555e8002c6d6da3779d0e9af0bf61d2e207947.jpg',,
桃爷·新疆炒米粉,yylove827,245993674,5,挺好吃的，下次还会回购的，配菜也不错的，有点远但是没坨,1762099200,1762099200,1762144049,79,0,4,9244941672,3,"http://p0.meituan.net/wmcomment/fe6ef96c30df6ffa953208ee17ea7b4d945137.jpg', 'http://p0.meituan.net/wmcomment/64bcb9ca76d2770a587f62b6e9526d45854896.jpg', 'http://p0.meituan.net/wmcomment/92611f22437bb6d7ccc2e0e6e9c5eb2d871376.jpg'",,
桃爷·新疆炒米粉,匿名用户,0,5,好吃，以前住南山的时候经常点，搬到宝安点的少了，最近又想起这个味道点了几次味道一如既往的好吃,1761062400,1761062400,1761097672,51,0,4,9208798042,0,,,
桃爷·新疆炒米粉,温室里的狗尾草,249312114,5,一直点他家,1760716800,1760716800,1760788572,97,0,4,9199061132,0,,送达超时',
桃爷·新疆炒米粉,pkD576251252,761649741,5,他们家的分量超足，味道超级超级好吃，每隔一段时间不吃就会想念的那种，我最爱的是他们家的泡菜。,1760630400,1760630400,1760674273,57,0,4,9194375874,2,"http://p0.meituan.net/wmcomment/a68d6d87b8cfab01d09c58daa1463c5a1093574.jpg', 'http://p0.meituan.net/wmcomment/5077a99a25819e07098380200da56d851119809.jpg'",,
桃爷·新疆炒米粉,我只想多吃点饭,903973754,5,#【招牌】酱香鸡肉炒米粉#好吃好吃好吃好吃好吃好吃好吃好吃好吃好吃好吃好吃好吃好吃好吃好吃好好吃,1760544000,1760544000,1760582651,39,0,4,9191163360,0,,,
桃爷·新疆炒米粉,匿名用户,0,5,真爱就是搬家之后愿意付12块钱的配送费,1760198400,1760198400,1760277716,80,0,4,9182058228,2,"http://p0.meituan.net/wmcomment/f966cc9c40df5cd1e862c2021c9f2a6f171334.jpg', 'http://p0.meituan.net/wmcomment/5bff9c1f021cac2cf2cc62e69c7b23fb79751.jpg'",,
桃爷·新疆炒米粉,匿名用户,0,1,改善下吧 ,1759939200,1759939200,1760022524,33,0,4,9173294368,0,,快速准时',非常感谢您的反馈，我们一定会努力改进，希望能再次得到您的满意。
桃爷·新疆炒米粉,C?????,4131947967,5,很好吃,1761667200,1761667200,1761722926,23,0,11,9230352742,1,http://p0.meituan.net/wmcomment/347eec324b7d7998f6373a685648a5ad152757.jpg',,
桃爷·新疆炒米粉,viC513582829,5621931391,5,这样吃完你们觉得好不好吃？这是我第二次来这家吃了，味道不错跟我们老家一样，但是我感觉这次的面有点少了感觉吃不饱自己店搭配个白米饭一起吃了。不错，喜欢,1759766400,1759766400,1759846005,43,0,4,9167349136,5,"http://p0.meituan.net/wmcomment/4d5b36076bf3f8389594d2ef2709667f1692664.jpg', 'http://p0.meituan.net/wmcomment/8698aa087f84f3100752557250cfc9a61718333.jpg', 'http://p0.meituan.net/wmcomment/4c5dccf5591f3cae0d32b1dcc38137cb1830605.jpg', 'http://p0.meituan.net/wmcomment/c638b91fd831ffb48016ac195a9d1ddb1780610.jpg', 'http://p0.meituan.net/wmcomment/dd5b3a7457b47bfcf470fe56ea567cea1390683.jpg'",,
桃爷·新疆炒米粉,匿名用户,0,5,#【招牌】酱香鸡肉炒米粉#永远会为这家店着迷，老板会看着备注做，超级好评，最爱这一家了,1762185600,1762185600,1762230527,13,0,11,9247794161,1,http://p0.meituan.net/wmcomment/5d34d74f1881e8cc333de03b533253eb990035.jpg',,
桃爷·新疆炒米粉,XWU123583574,1003152937,5,这家炒米粉太好吃了，已经点过很多次了,1761926400,1761926400,1761994255,50,0,11,9239891803,1,http://p0.meituan.net/wmcomment/316d21871ee2e768dbd41c65399421871007863.jpg',,
桃爷·新疆炒米粉,ZZJ79981,3079621809,5,炒米粉味道不错，中辣确实比较辣，过瘾,1759248000,1759248000,1759302101,21,0,4,9149511942,0,,,
桃爷·新疆炒米粉,qML400739969,1726760714,4,"
盒子是塑料的，打开袋子很烫的食物开始一股味道马上就冲上来了，还以为了装馕的塑料袋。吃到后面东西都凉了还是很浓的塑料味。吃着很不安心，下次不敢点了",1759161600,1759161600,1759243522,40,0,4,9148005953,1,http://p0.meituan.net/wmcomment/9b6795fba8c807e2f3af6a214f1dc3cb769038.jpg',,您好，非常抱歉给您带来了不愉快的用餐体验，对于食物包装和温度的问题，我们深感歉意。我们正在努力改进，确保食物在送达时保持最佳状态。感谢您的反馈，我们会认真考虑并采取措施避免类似问题再次发生。希望您能再给我们一次机会，我们会做得更好。
桃爷·新疆炒米粉,fFG958002116,1661295038,5,味道好，下次我点微辣的，中辣真的好辣！哈哈,1758902400,1758902400,1758951453,52,0,4,9137632175,1,http://p0.meituan.net/wmcomment/e2aa47717fd9f478116900f87d23d06e1124195.jpg',,
桃爷·新疆炒米粉,VSnbn,3989741696,5,,1758470400,1758470400,1758530277,28,0,4,9123618741,1,http://p0.meituan.net/wmcomment/1954dbca6b0b92ba1deb0bcea8983fa71171846.jpg',"货品完好', '风雨无阻', '穿戴工服', '快速准时', '礼貌热情', '仪表整洁'",
桃爷·新疆炒米粉,SDT861808167,3266411097,4,不好吃,1757952000,1757952000,1758005767,33,0,4,9104639350,0,,,
桃爷·新疆炒米粉,chl224225304,2638894405,5,#【招牌】酱香鸡肉炒米粉#?t?特别好吃点了最少20?次了每周都要吃两三次好好吃啊,1757952000,1757952000,1758019082,30,0,4,9105246692,1,http://p0.meituan.net/wmcomment/f067716a3f51da540d934a6eb2ca639e185171.jpg',,
桃爷·新疆炒米粉,sEF682272606,645485238,5,性价比拉满的新疆炒米粉，点了很多次，隔段时间不吃就想吃，鸡肉很新鲜，味道很好,1757952000,1757952000,1758021256,1374,0,4,9105395447,1,http://p0.meituan.net/wmcomment/35721c020e2dd0ee9ccd40ab0d5b981e39492.jpg',,
桃爷·新疆炒米粉,chl224225304,2638894405,5,这周第三次  谁懂什么含金量  微辣加辣牛逼好好吃啊??,1757952000,1757952000,1758019469,45,0,4,9105273120,1,http://p0.meituan.net/wmcomment/d0151c812ed4e595b9cd6daa086e2910277123.jpg',,
桃爷·新疆炒米粉,chl224225304,2638894405,5,好吃好好吃我每次都要很多芹菜老板回复很快,1757952000,1757952000,1758019293,62,0,4,9105261104,1,http://p0.meituan.net/wmcomment/3e53f1be69d3f59bc2648edf8855c43f207458.jpg',,
桃爷·新疆炒米粉,sEF682272606,645485238,5,好久没吃了，味道还是一如既往地好，分量足，是我在深圳吃过最好吃的新疆炒米粉,1757692800,1757692800,1757733565,43,0,4,9094144639,1,http://p0.meituan.net/wmcomment/c7f28a9ac107f108435d1cf4f92fa6fd63170.jpg',,
桃爷·新疆炒米粉,Eme791154041,3837676224,5,"#香辣鸡肉炒宽粉#
分量非常的多，跟实物图也是比较吻合，辣度也相当不错，物超所值！",1757606400,1757606400,1757646487,734,0,4,9090844158,1,http://p0.meituan.net/wmcomment/480fdcccb8a7a9e9cc96301777008aa7975254.jpg',,
桃爷·新疆炒米粉,jiaoyangabc,58330546,4,有些辣 味道一样,1757433600,1757433600,1757502662,49,0,4,9086374523,0,,,
桃爷·新疆炒米粉,匿名用户,0,5,谁吃了不迷糊，朋友从东莞来玩，下了地铁第一件事推荐她吃这个，这家店是深圳最好吃的新疆炒米粉了，老板求你一定要再开个几十年，太好吃了！！,1759507200,1759507200,1759574064,18,0,11,9158446515,1,http://p0.meituan.net/wmcomment/bba2ad43c5401a62229eeaa09cf806dc774584.jpg',,
桃爷·新疆炒米粉,hmP233664147,1794603459,5,#【招牌】酱香鸡肉炒米粉#特别好吃商家人也好好份量特别大,1757347200,1757347200,1757403565,28,0,4,9082620446,2,"http://p0.meituan.net/wmcomment/b9a76c098cce485165e65c4285d27f82239083.jpg', 'http://p0.meituan.net/wmcomment/3566bf3cccd196396b61aa81ef34d720234194.jpg'",,
桃爷·新疆炒米粉,匿名用户,0,1,新疆人觉得好难吃,1761235200,1761235200,1761279748,40,0,10,9215019385,0,,,非常抱歉让您感到不愉快，我们一定会改进菜品质量。感谢您的反馈，期待再次为您服务。
桃爷·新疆炒米粉,xzV286162432,3676442612,3,感觉一般,1757260800,1757260800,1757341605,55,0,4,9080894859,1,http://p0.meituan.net/wmcomment/494bdfe80fed95399037329bd4f61869733734.jpg',,
桃爷·新疆炒米粉,hlt654749971,5481936641,4,挺辣的,1757174400,1757174400,1757230068,51,0,4,9076446938,0,,,
桃爷·新疆炒米粉,匿名用户,0,1,酸的,1760457600,1760457600,1760532445,41,0,10,9190255920,0,,,非常抱歉给您带来了不愉快的体验，对于酸味的问题我们深感遗憾。我们一直致力于提供美味的食物，这次显然没有达到您的期望。请您接受我们最诚挚的歉意。我们正在仔细审查这个情况，并会采取措施确保这样的问题不会再次发生。希望您能给我们一个机会，让我们能为您提供更好的服务。再次为给您带来的不便表示深深的歉意。
桃爷·新疆炒米粉,匿名用户,0,1,味道怪怪的，很怪，不要轻易尝试,1759075200,1759075200,1759140582,53,0,10,9144291715,1,http://p0.meituan.net/wmcomment/55fd98333f234fdffa033d372a074162685454.jpg',,非常抱歉让您有不愉快的体验，我们一定会改进。感谢您的宝贵意见，希望有机会能弥补这次的不足。
桃爷·新疆炒米粉,ZBH540899880,4851851933,5,非常好吃的新疆炒馕，每个馕都裹满了酱汁，喜欢吃新疆炒馕的朋友一定要点这家!!,1757347200,1757347200,1757431223,77,0,11,9084046743,3,"http://p0.meituan.net/wmcomment/0aa4d609d8a7b35e467ab9b07986ccaa739119.jpg', 'http://p0.meituan.net/wmcomment/af4286315714da02c546665f5f6a1836687042.jpg', 'http://p0.meituan.net/wmcomment/c9a9d4a2e95c9c79f1bde8af364af7b5801831.jpg'",,
桃爷·新疆炒米粉,匿名用户,0,1,没啥味道 不香,1757865600,1757865600,1757908429,790,0,10,9100987148,1,http://p0.meituan.net/wmcomment/cf4d94e1a61f2996a9408152a6269e791070041.jpg',,感谢您的反馈，我们非常重视。对于这次菜品未能达到您的期望，我们深感歉意。我们一直在努力提升菜品质量，希望未来能有机会让您品尝到更满意的食物。感谢您选择我们的外卖服务，期待您的再次光临。
桃爷·新疆炒米粉,小小的眼睛,2838914760,5,可以,1757088000,1757088000,1757135523,28,0,11,9072612428,2,"http://p0.meituan.net/wmcomment/06b5505055c16a878de50be57d58b005210218.jpg', 'http://p0.meituan.net/wmcomment/e39a83e97ed65868bfbe7b802362942d228574.jpg'",,
桃爷·新疆炒米粉,匿名用户,0,1,喜提急性肠胃炎,1757606400,1757606400,1757661622,37,0,10,9091821276,0,,,您好，感谢您的反馈，我们非常抱歉给您带来了不愉快的体验。对于喜提的肠胃炎症状，我们深感担忧。请您注意休息和饮食，如果症状持续或加重，请及时就医。我们一直在努力提升服务和食品质量，对于这次的问题，我们会认真调查并采取措施避免类似情况再次发生。再次为给您带来的不便表示诚挚的歉意。
桃爷·新疆炒米粉,匿名用户,0,1,还可以,1757433600,1757433600,1757500607,41,0,10,9086231094,0,,送达不通知',谢谢您对我们的评价，我们很高兴您觉得还可以。我们会努力做得更好，期待下次能给您带来更满意的服务和美食。如果您有任何具体的意见或需要改进的地方，欢迎随时告诉我们。再次感谢您的反馈！
桃爷·新疆炒米粉,匿名用户,0,2,好难吃，辣，味道闻起来也怪怪的,1757347200,1757347200,1757390416,34,0,10,9081872216,0,,,非常抱歉让您有不愉快的体验，我们一定会改进菜品质量。感谢您的反馈，希望有机会能弥补这次的不足。
桃爷·新疆炒米粉,匿名用户,0,1,这次的食材不新鲜 作为一个回购多次的顾客来说没法对着进嘴的东西 “大度”,1757174400,1757174400,1757242096,45,0,10,9077122393,0,,,真的很遗憾这次让您感到不愉快，我们深感歉意。对于食材新鲜度的问题，我们深感自责。请您放心，我们已加强了食材采购和质量控制流程，确保每一份送到您手中的食物都是新鲜的。感谢您的宝贵反馈，您的满意是我们最大的追求。
桃爷·新疆炒米粉,米米美食测评,989038271,5,#【爆款】泡菜鸡肉炒米粉(香辣)#超好吃，加了泡菜更加好吃了，吃了N次的新疆炒米粉店??，出品非常稳定，每一次都特别好吃?,1757001600,1757001600,1757043203,36,0,4,9068921445,2,"http://p0.meituan.net/wmcomment/3ea2950484f870170f34cc975c484f4b192101.jpg', 'http://p0.meituan.net/wmcomment/4fddd67eb61785551f077935aaab1dc6220108.jpg'",,
桃爷·新疆炒米粉,匿名用户,0,1,难吃 牛肉有腥味,1756915200,1756915200,1756993111,38,0,10,9067945123,0,,,非常抱歉让您感到不愉快，我们一定会改进牛肉的处理和烹饪，确保提供更优质的食物。感谢您的反馈，期待能有机会弥补这次的不足。
桃爷·新疆炒米粉,匿名用户,0,1,很恶心，肉一吃就一股腥臭味，这么重的酱都盖不住，绝对是僵尸肉，还不如不放,1756915200,1756915200,1756994565,30,0,10,9068012013,0,,,我们非常抱歉这次的餐品让您感到不满意，特别是肉质和酱料的问题。我们一定会认真检查并改进食材选择和烹饪过程，确保提供新鲜、安全的食品。对于给您带来的不愉快体验，我们深感歉意。感谢您的反馈，我们会努力做得更好。
桃爷·新疆炒米粉,zeX431537935,750305225,5,太好吃了点了差不多有将近5678次吧，但是一直没有评价，很早就想给好评了，吃了三四天嘎嘎好吃，适合我这种比较重口味的人 之前看别人给的差评就没太敢点，但是只有自己吃之后才知道好不好吃 强烈推荐！！！！！！！,1756742400,1756742400,1756790169,22,0,4,9060661877,0,,快速准时',
桃爷·新疆炒米粉,心心念念芊芊,1959287378,5,这个粉不错哦，我喜欢，五星好评，下次再来！#【招牌】酱香鸡肉炒米粉#,1756310400,1756310400,1756370580,29,0,11,9044859651,1,http://p0.meituan.net/wmcomment/800c2f7d1af87ee4f506bf68a6ff19bc1225331.jpg',,
桃爷·新疆炒米粉,JZG539739398,830081763,5,味道很好分量很足的好吃的,1756310400,1756310400,1756354386,42,0,4,9043955468,0,,,
桃爷·新疆炒米粉,匿名用户,0,5,#豪华炒米粉夜宵随心选套餐# #宠粉收藏??超值加菜3选1# #豪华炒米粉夜宵随心选套餐#很香,1756310400,1756310400,1756353689,32,0,11,9043882695,1,http://p0.meituan.net/wmcomment/8eb4c52e508d91145df56750b687af771192176.jpg',,
桃爷·新疆炒米粉,子羽,1947410402,5,已经是N多次购买了，味道把握的恰到好处，香辣无比，好吃,1756224000,1756224000,1756296452,44,0,11,9042350740,1,http://p0.meituan.net/wmcomment/9b0b0b9c1fe52dc7db0e53078409f9181277175.jpg',,
桃爷·新疆炒米粉,A轻舟A,3003447103,5,好吃,1756224000,1756224000,1756307694,40,0,11,9042937806,1,http://p0.meituan.net/wmcomment/1713783ecdef7dd41edb448a64e02637903736.jpg',,
桃爷·新疆炒米粉,壹加壹637,2559988156,5,超级好吃！点了很多次了，喜欢！??????,1756224000,1756224000,1756294589,32,0,4,9042224469,3,"http://p0.meituan.net/wmcomment/33cc6346c164c6fb83ae41947f9c4786977440.jpg', 'http://p0.meituan.net/wmcomment/28a2b957468c2a80c5aef49199803dc5914927.jpg', 'http://p0.meituan.net/wmcomment/58f986821d9b51eb005fba7b28eda3c6984229.jpg'","快速准时', '货品完好'",
桃爷·新疆炒米粉,tFD503379024,5102090276,5,爆辣超级辣真的 虽然我很能吃辣 但是大家还是慎点爆辣 我吃完了肚子痛,1756137600,1756137600,1756218121,33,0,4,9039499932,0,,,
桃爷·新疆炒米粉,匿名用户,0,5,#豪华炒米粉夜宵随心选套餐#味道不错，份量很足，好好吃哇，爽吃，好评。,1756137600,1756137600,1756209753,43,0,4,9039042982,2,"http://p0.meituan.net/wmcomment/60aea46f563aa18e27687ed88c228e65822938.jpg', 'http://p0.meituan.net/wmcomment/37f434628a2deb70967acf90c9975171984732.jpg'",,
桃爷·新疆炒米粉,UBj444587853,4386737314,5,#豪华炒米粉夜宵随心选套餐#提好吃的，虽然微辣但很合胃口，辣得很开胃。,1756137600,1756137600,1756209812,28,0,4,9039046808,3,"http://p0.meituan.net/wmcomment/fac8b66a8ce925ce4dd9cf8da27f927e149931.jpg', 'http://p0.meituan.net/wmcomment/14b84885359838a56fcceed5a438d136123533.jpg', 'http://p0.meituan.net/wmcomment/b6b728903771e2e5b90512373aebcef2120762.jpg'",,
桃爷·新疆炒米粉,IIM791905567,142033039,5,味道不错,1756137600,1756137600,1756205003,33,0,11,9038725784,0,,,
桃爷·新疆炒米粉,匿名用户,0,5,好吃~我不会太会吃辣也能接受微辣，不会特别油,1756137600,1756137600,1756216712,52,0,4,9039432665,0,,,
桃爷·新疆炒米粉,匿名用户,0,5,#豪华炒米粉夜宵随心选套餐#,1756051200,1756051200,1756061307,33,0,4,9033542215,1,http://p0.meituan.net/wmcomment/4e03ccc442ccf20c286edeb86f58c0b8278909.jpg',,
桃爷·新疆炒米粉,tRx155339668,3034681878,5,味道很不错，非常喜欢吃,1756051200,1756051200,1756126463,28,0,4,9036021950,1,http://p0.meituan.net/wmcomment/0735dafa748013c2d22c9af8fa9fdeb3154632.jpg',,
桃爷·新疆炒米粉,Eyp709611874,609679014,5,好吃点几回了，加蟹排最好吃,1756051200,1756051200,1756122991,57,0,4,9035814403,0,,"仪表整洁', '礼貌热情', '穿戴工服', '货品完好', '快速准时', '风雨无阻'",
桃爷·新疆炒米粉,匿名用户,0,5,#豪华炒米粉夜宵随心选套餐#好吃推荐！！！,1756051200,1756051200,1756121467,34,0,11,9035714459,1,http://p0.meituan.net/wmcomment/eb530b796e93bf0f6565f4a4d44f2a9b964451.jpg',"风雨无阻', '穿戴工服', '仪表整洁', '快速准时', '礼貌热情', '货品完好'",
桃爷·新疆炒米粉,阿道5592,1690062871,5,#【招牌】酱香鸡肉炒米粉#还可以，分量很足。下次还点,1755964800,1755964800,1756041906,45,0,4,9032948207,1,http://p0.meituan.net/wmcomment/0684d0b02f89bb2e4b055d5a0a60e55a199838.jpg',,
桃爷·新疆炒米粉,子羽,1947410402,5,#豪华炒米粉夜宵随心选套餐#炒米粉太好吃了，买好多次了，真心可以,1755964800,1755964800,1756045437,26,0,11,9033124859,1,http://p0.meituan.net/wmcomment/172f358431d711a409c4eb705c49e08c1451601.jpg',,
桃爷·新疆炒米粉,匿名用户,0,5,有一说一，真的好吃，yamy～店家要继续保持哦??,1755964800,1755964800,1756041705,43,0,4,9032937426,1,http://p0.meituan.net/wmcomment/9522d67e2775bd5cb12885983e3219121120659.jpg',,
桃爷·新疆炒米粉,匿名用户,0,5,好吃量大，很满足。#一枚会带给您幸运的煎蛋#,1755878400,1755878400,1755946757,47,0,4,9029045827,2,"http://p0.meituan.net/wmcomment/f1648b6bdf769111215ddfff4ce5630c254880.jpg', 'http://p0.meituan.net/wmcomment/f9053f6d017e65202eed487202f07d81249818.jpg'",,
桃爷·新疆炒米粉,黎93456,2707723336,5,吃三次了，推荐，很好吃，酸包菜必加。,1755878400,1755878400,1755951761,42,0,11,9029380579,2,"http://p0.meituan.net/wmcomment/5621b7110db93e84da6e8f55744a62811000666.jpg', 'http://p0.meituan.net/wmcomment/317f32f21db1434970a3e13ee4b91e71808149.jpg'",,
桃爷·新疆炒米粉,匿名用户,0,5,份量很足味道很好吃包装的非常完整下次还会回购的,1755792000,1755792000,1755835889,39,0,11,9024290187,0,,,
桃爷·新疆炒米粉,子羽,1947410402,5,分量很大，酸辣开胃，特别好吃，回购好多次了,1755792000,1755792000,1755865413,32,0,11,9026054003,1,http://p0.meituan.net/wmcomment/b1969dc34c87edb41709760a8275f40f1310249.jpg',,
桃爷·新疆炒米粉,zyI617888175,3852955304,5,超级好吃，嘎嘎棒??,1755792000,1755792000,1755863028,3245,0,4,9025898355,1,http://p0.meituan.net/wmcomment/b73e7fbe00a7c468cee3a08d92d5b4031621725.jpg',,
桃爷·新疆炒米粉,钊财,1528479867,5,回购无数次了，非常正宗的一家新疆炒米粉，好吃,1755792000,1755792000,1755868946,14,0,11,9026262910,2,"http://p0.meituan.net/wmcomment/e79e0cde838df84d47402f0b6b47b71d490778.jpg', 'http://p0.meituan.net/wmcomment/602f42950d42801f5ac0d6906055e5c3453844.jpg'","快速准时', '礼貌热情'",
桃爷·新疆炒米粉,DcX890907362,301556695,5,不错,1755705600,1755705600,1755774441,38,0,4,9022376846,1,http://p0.meituan.net/wmcomment/c61c83178694db8e0a120c3d694b29f8118612.jpg',,
桃爷·新疆炒米粉,子羽,1947410402,5,巨香，辣味很足，每一根粉都裹满酱汁特别好吃,1755705600,1755705600,1755778734,35,0,11,9022678192,1,http://p0.meituan.net/wmcomment/0e24bfa8f8d1a88a5267bbf62ed7712e1405975.jpg',,
桃爷·新疆炒米粉,hfd500847050,4643126513,5,份量很足，味道真的很不错，越吃越上头呀??,1755705600,1755705600,1755760449,17,0,4,9021601223,1,http://p0.meituan.net/wmcomment/3913fd9bc5a0944a1575e903d7f08b1f233922.jpg',,
桃爷·新疆炒米粉,好吧哦哦哦也,107254800,5,很好吃，口感很细腻，和图片上描述一致，非常好，必须五星好评,1755619200,1755619200,1755696838,59,0,11,9019514575,2,"http://p0.meituan.net/wmcomment/8ff61a35b4123300d3c102103d8eede11126420.jpg', 'http://p0.meituan.net/wmcomment/ae92d69708e9d3c2593e616c779ab5461126420.jpg'",,
桃爷·新疆炒米粉,QOJ477442575,3776695204,5,西丽最好吃的新疆炒米粉，会有点偏辣，但是越辣越好吃。好喜欢里面的泡菜和芹菜#【爆款】泡菜鸡肉炒米粉(香辣)#,1755619200,1755619200,1755670174,29,0,4,9017981954,0,,,
桃爷·新疆炒米粉,匿名用户,0,5,味道挺不错的，份量也很足,1755619200,1755619200,1755670719,41,0,4,9018010703,1,http://p0.meituan.net/wmcomment/f08ce153a21d09f8d79ff29ebb7e3570160881.jpg',,
桃爷·新疆炒米粉,yhK140039172,2917345325,5,挺好吃的,1755619200,1755619200,1755690487,44,0,4,9019119492,1,http://p0.meituan.net/wmcomment/211db9e006c18af8a285d578cba30fe4783878.jpg',,
桃爷·新疆炒米粉,匿名用户,0,5,味道挺符合我的 很不错,1755532800,1755532800,1755604578,41,0,4,9015715398,0,,,
桃爷·新疆炒米粉,LcS772391552,2791225928,5,#豪华炒米粉夜宵随心选套餐#,1755532800,1755532800,1755608352,12,0,4,9015957819,1,http://p0.meituan.net/wmcomment/10c99c8f35ae41f3c8745466dcf4f3781266604.jpg',,
桃爷·新疆炒米粉,是铭宇啊,3114990616,5,新疆炒米粉很好吃这家做的很地道每次的备注老板也都贴心的做好了。真的很暖心。爱了爱了,1755532800,1755532800,1755603885,44,0,4,9015666730,3,"http://p0.meituan.net/wmcomment/10cea186dc8e9187d8c3f65e6e1afd1f193390.jpg', 'http://p0.meituan.net/wmcomment/7ff8cfd960618c07145a09a57e605fe3175766.jpg', 'http://p0.meituan.net/wmcomment/0c35e64a59ef8ac810006596b3b293bd181317.jpg'","穿戴工服', '礼貌热情', '仪表整洁', '货品完好', '风雨无阻', '快速准时'",
桃爷·新疆炒米粉,匿名用户,0,5,#【招牌】酱香鸡肉炒米粉#非常好吃，点了无数次,1755532800,1755532800,1755569096,30,0,11,9013518575,0,,,
桃爷·新疆炒米粉,一个π,2246977934,5,#超好吃新疆炒米粉双人随心选#好吃好吃死了哈哈哈哈 我们同事两个无限回购的外卖,1755532800,1755532800,1755576023,45,0,4,9013920322,0,,,
桃爷·新疆炒米粉,cDs980646287,1757852360,5,好吃。味道不错。非常推荐#豪华炒米粉夜宵随心选套餐#商家还送了一次性围裙。很贴心,1755446400,1755446400,1755492779,81,0,4,9010769222,1,http://p0.meituan.net/wmcomment/3899e5c3653ca34760bcdacf23fb9113293173.jpg',,
桃爷·新疆炒米粉,匿名用户,0,5,,1755446400,1755446400,1755522975,63,0,4,9012562607,1,http://p0.meituan.net/wmcomment/8856abfc09338bbe7dad1e2bb0122acc1124154.jpg',"礼貌热情', '穿戴工服', '风雨无阻', '仪表整洁', '货品完好', '快速准时'",
桃爷·新疆炒米粉,匿名用户,0,5,真不错啊 正宗的新疆炒米粉 特别有味道 #豪华炒米粉夜宵随心选套餐#好吃爱吃,1755446400,1755446400,1755513942,321,0,11,9011956208,1,http://p0.meituan.net/wmcomment/0a8c5e0bb4bb85541d00522e1cf4abb4294568.jpg',"礼貌热情', '快速准时', '穿戴工服', '风雨无阻', '货品完好'",
桃爷·新疆炒米粉,VpE168721861,980618644,3,一般般,1755360000,1755360000,1755434886,62,0,4,9009012900,0,,,感谢您的评价，我们努力做得更好。如果您对餐点有不满意的细节，希望能告知，我们会改进提升。感谢支持！
桃爷·新疆炒米粉,美食评鉴师vv,420317158,5,#豪华炒米粉夜宵随心选套餐#很好吃，我每次都来他们家买送的很快，而且老板人超好，我觉得是超级正宗的新疆炒米粉，我已经吃了好几次了,1755360000,1755360000,1755412071,15,0,11,9007630826,3,"http://p0.meituan.net/wmcomment/5a77a84a42984f1ecdec473cc5776195240821.jpg', 'http://p0.meituan.net/wmcomment/377411517f27842bdbe2c9ab3491e184204185.jpg', 'http://p0.meituan.net/wmcomment/54f1536d3098f8cecf14276b721e0d13160555.jpg'","快速准时', '货品完好', '穿戴工服'",
桃爷·新疆炒米粉,匿名用户,0,5,#【招牌】酱香鸡肉炒米粉#味道不错，份量也足，可以试试??,1755360000,1755360000,1755406457,33,0,4,9007250233,2,"http://p0.meituan.net/wmcomment/79f2aefe075946a2dcfcb878863805091118079.jpg', 'http://p0.meituan.net/wmcomment/23ceb2d3a78b606eb9db7edf40b1ca6b783356.jpg'",,
桃爷·新疆炒米粉,匿名用户,0,5,#豪华炒米粉夜宵随心选套餐#好吃 份量很足 很不错,1755360000,1755360000,1755427939,44,0,11,9008530866,2,"http://p0.meituan.net/wmcomment/48fc3b57f2f164418b7d7d5fdc44d8c9185577.jpg', 'http://p0.meituan.net/wmcomment/1eafc658132654cfe32af95e7094c343170062.jpg'",,
桃爷·新疆炒米粉,是铭宇啊,3114990616,5,第一次吃炒米粉很惊艳特别好吃。糯糯的。酱很足很好吃。还有番茄味。很喜欢,1755360000,1755360000,1755412228,50,0,4,9007639509,4,"http://p0.meituan.net/wmcomment/4e7cba4bff86b2d15e0f8b19d2885022193945.jpg', 'http://p0.meituan.net/wmcomment/742ce20c3ee5cadfdb5b61ac0a7ad322154100.jpg', 'http://p0.meituan.net/wmcomment/11bd26205bf251150342f4f33bfd0971181586.jpg', 'http://p0.meituan.net/wmcomment/f26c6515459cf33950b87e14ba7b1d36193439.jpg'","快速准时', '仪表整洁', '穿戴工服', '礼貌热情', '风雨无阻', '货品完好'",
桃爷·新疆炒米粉,皇阿玛的小猫,246655072,5,#豪华炒米粉夜宵随心选套餐#一如既往的好吃 分量很足 每次都有送醋包和围裙,1755360000,1755360000,1755402739,32,0,4,9006927635,0,,,
